author;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;underground;residential_complex
Вячеслав Домин;https://www.cian.ru/sale/flat/287674233/;Москва;sale;flat;4;8;-1;21;3900000;Бибирево;Корнейчука;Бибирево;Clementine
МИЭЛЬ;https://www.cian.ru/sale/flat/284546328/;Москва;sale;flat;3;3;-1;14;3920000;Басманный;Большая Почтовая;Электрозаводская;
ГОРОБМЕН;https://www.cian.ru/sale/flat/287597216/;Москва;sale;flat;4;9;1;11.9;3900000;Старое Крюково;Зеленоград;;My Space в Зеленограде
Владис;https://www.cian.ru/sale/flat/288110879/;Москва;sale;flat;1;5;-1;11.8;3900000;Даниловский;Автозаводская;Автозаводская;
ШАНС;https://www.cian.ru/sale/flat/283200363/;Москва;sale;flat;6;9;1;11.7;3919500;Старое Крюково;Зеленоград;;My Space в Зеленограде
Григорий Стрельников;https://www.cian.ru/sale/flat/287948731/;Москва;sale;flat;1;2;-1;12.4;3950000;Люблино;Егорьевский проезд;Депо;
PnP Development;https://www.cian.ru/sale/flat/285578031/;Москва;sale;flat;3;31;-1;10.6;3950000;Южное Бутово;Поляны;Улица Скобелевская;Эталон-Сити
СмениКвартиру;https://www.cian.ru/sale/flat/279082785/;Москва;sale;flat;9;9;-1;16.9;3950000;Южное Тушино;Свободы;Сходненская;
ИМПЕРИАЛ;https://www.cian.ru/sale/flat/281860351/;Москва;sale;flat;3;3;-1;14.3;3990000;Нижегородский;шоссе Фрезер;Нижегородская;
Евгений Устинов;https://www.cian.ru/sale/flat/286012752/;Москва;sale;flat;1;9;-1;17;3990000;;;Филатов Луг;
Дмитрий Некипелов;https://www.cian.ru/sale/flat/288410255/;Москва;sale;flat;2;2;-1;15;4000000;Беговой;Расковой;Белорусская;
ОГРК;https://www.cian.ru/sale/flat/285370507/;Москва;sale;flat;3;3;-1;17.1;4018500;Коньково;Миклухо-Маклая;Беляево;
NEW ARK;https://www.cian.ru/sale/flat/282035878/;Москва;sale;flat;3;5;-1;22.1;4000000;Перово;2-я Энтузиастов;Андроновка;
Григорий Стрельников;https://www.cian.ru/sale/flat/267112003/;Москва;sale;flat;1;1;-1;20;4000000;Преображенское;Ибрагимова;Преображенская площадь;
ИНКОМ-Недвижимость;https://www.cian.ru/sale/flat/287977220/;Москва;sale;flat;1;9;1;11;4000000;Орехово-Борисово Южное;Ясеневая;Зябликово;
Апарт Авеню;https://www.cian.ru/sale/flat/287945951/;Москва;sale;flat;2;5;-1;15.8;4070000;Измайлово;Верхняя Первомайская;Первомайская;
Msk Estate;https://www.cian.ru/sale/flat/282201346/;Москва;sale;flat;2;3;-1;15.46;4090000;Нижегородский;шоссе Фрезер;Нижегородская;
СмениКвартиру;https://www.cian.ru/sale/flat/282826419/;Москва;sale;flat;9;9;-1;27.6;4050000;Южное Тушино;Свободы;Сходненская;
ГОРОБМЕН;https://www.cian.ru/sale/flat/285074530/;Москва;sale;flat;4;5;-1;18.1;4100000;Очаково-Матвеевское;Рябиновая;;
ИНКОМ-Недвижимость;https://www.cian.ru/sale/flat/285080993/;Москва;sale;flat;1;3;-1;12.7;4100000;Нагорный;Электролитный проезд;Нагорная;
Место;https://www.cian.ru/sale/flat/285381091/;Москва;sale;flat;2;2;-1;20.59;4118000;Царицыно;Бехтерева;Кантемировская;
Екатерина Ефимова;https://www.cian.ru/sale/flat/285707771/;Москва;sale;flat;1;14;-1;17.7;4100000;Можайский;Сколковское шоссе;Рабочий посёлок;
Николай Горбунов;https://www.cian.ru/sale/flat/273264297/;Москва;sale;flat;3;9;-1;13.4;4150000;Западное Дегунино;Дегунинская;Селигерская;Дегунин
ГОРОБМЕН;https://www.cian.ru/sale/flat/287934977/;Москва;sale;flat;4;9;1;13.3;4150000;Старое Крюково;Зеленоград;;My Space в Зеленограде
НДВ;https://www.cian.ru/sale/flat/285769979/;Москва;sale;flat;1;3;-1;10.3;4185000;Головинский;Солнечногорский проезд;Коптево;
Семейный очаг;https://www.cian.ru/sale/flat/286613174/;Москва;sale;flat;5;5;-1;19;4200000;Головинский;Автомоторная;Верхние Лихоборы;
Никита Ульяницкий;https://www.cian.ru/sale/flat/287338925/;Москва;sale;flat;1;5;-1;16;4200000;Очаково-Матвеевское;Рябиновая;Аминьевская;
МИЭЛЬ;https://www.cian.ru/sale/flat/287783359/;Москва;sale;flat;1;5;-1;16.4;4290000;Войковский;Клары Цеткин;Красный Балтиец;
Триумф;https://www.cian.ru/sale/flat/288260704/;Москва;sale;flat;1;17;1;18;4250000;Южное Бутово;2-я Мелитопольская;;
Константин Кудрявцев;https://www.cian.ru/sale/flat/283402591/;Москва;sale;flat;1;17;-1;15.3;4280000;Можайский;Дорогобужская;Кунцевская;
ИМПЕРИАЛ;https://www.cian.ru/sale/flat/286729136/;Москва;sale;flat;2;3;-1;20.6;4290000;Нижегородский;шоссе Фрезер;Нижегородская;
МОЙ ДОМ;https://www.cian.ru/sale/flat/285391307/;Москва;sale;flat;1;5;-1;12.6;4290000;Войковский;Клары Цеткин;Красный Балтиец;
Татьяна Щербакова;https://www.cian.ru/sale/flat/287140653/;Москва;sale;flat;5;6;-1;20;4290000;Восточное Измайлово;Первомайская;Первомайская;
Азбука Жилья;https://www.cian.ru/sale/flat/288372426/;Москва;sale;flat;1;7;1;21.6;4300000;;;;
Апарт Авеню;https://www.cian.ru/sale/flat/287772384/;Москва;sale;flat;4;5;-1;15.8;4345000;Измайлово;Верхняя Первомайская;Первомайская;
Александр Филиппов;https://www.cian.ru/sale/flat/284989828/;Москва;sale;flat;3;3;-1;14.8;4300000;Головинский;Солнечногорский проезд;Коптево;
Самолет Плюс МСК-Север;https://www.cian.ru/sale/flat/287504736/;Москва;sale;flat;3;6;-1;22.1;4390000;Перово;2-я Энтузиастов;Андроновка;
Msk Estate;https://www.cian.ru/sale/flat/287394170/;Москва;sale;flat;2;3;-1;17.5;4390000;Нижегородский;шоссе Фрезер;Нижегородская;
Апарт Авеню;https://www.cian.ru/sale/flat/287618745/;Москва;sale;flat;2;5;-1;15.9;4372500;Измайлово;Верхняя Первомайская;Первомайская;
ЕГСН Продажа;https://www.cian.ru/sale/flat/287837261/;Москва;sale;flat;12;16;-1;19.3;4400000;Отрадное;Алтуфьевское шоссе;Владыкино;
Апарт Авеню;https://www.cian.ru/sale/flat/287635088/;Москва;sale;flat;3;5;-1;16.1;4427500;Измайлово;Верхняя Первомайская;Первомайская;
Голдвин Груп;https://www.cian.ru/sale/flat/284696852/;Москва;sale;flat;1;2;1;31;4400000;;;Ольховая;
МОЙ ДОМ;https://www.cian.ru/sale/flat/284652342/;Москва;sale;flat;3;4;-1;11.6;4408000;Басманный;Большая Почтовая;Электрозаводская;
Алексей Шебалов;https://www.cian.ru/sale/flat/286063369/;Москва;sale;flat;1;22;-1;18.6;4450000;Северный;Челобитьевское шоссе;Марк;
Зеленый КИТ;https://www.cian.ru/sale/flat/282776499/;Москва;sale;flat;6;9;1;14.2;4473000;Старое Крюково;Зеленоград;;My Space в Зеленограде
Exclusive;https://www.cian.ru/sale/flat/283489831/;Москва;sale;flat;3;9;1;11.2;4480000;Очаково-Матвеевское;Аминьевское шоссе;Аминьевская;MySpace Аминьевская
Городские квартиры;https://www.cian.ru/sale/flat/288349335/;Москва;sale;flat;1;9;1;11.4;4450000;Ховрино;Зеленоградская;Ховрино;
ШАНС;https://www.cian.ru/sale/flat/283323096/;Москва;sale;flat;6;9;1;14.2;4473000;Старое Крюково;Зеленоград;;My Space в Зеленограде
Ольга Мельникова;https://www.cian.ru/sale/flat/285975230/;Москва;sale;flat;1;7;-1;22.5;4460000;Коптево;Клары Цеткин;Войковская;
Владис;https://www.cian.ru/sale/flat/283277888/;Москва;sale;flat;12;14;1;23;4500000;;;Филатов Луг;
ПЕРСПЕКТИВА24-ЮГО-ЗАПАД;https://www.cian.ru/sale/flat/283757906/;Москва;sale;flat;2;5;-1;17;4500000;Головинский;Автомоторная;Лихоборы;
Апарт Авеню;https://www.cian.ru/sale/flat/287636287/;Москва;sale;flat;5;6;-1;16;4500000;Вешняки;аллея Первой Маевки;;
Апарт Авеню;https://www.cian.ru/sale/flat/287635085/;Москва;sale;flat;2;5;-1;19.2;4512000;Измайлово;Верхняя Первомайская;Первомайская;
ИНКОМ-Недвижимость;https://www.cian.ru/sale/flat/287454592/;Москва;sale;flat;1;12;1;17.4;4500000;Новогиреево;Алексея Дикого;Новогиреево;
МОЯ СТОЛИЦА;https://www.cian.ru/sale/flat/279073770/;Москва;sale;flat;5;10;-1;12.8;4500000;Нижегородский;Подъемная;Авиамоторная;
Борис Балганов;https://www.cian.ru/sale/flat/287101827/;Москва;sale;flat;1;14;-1;16;4500000;Можайский;Сколковское шоссе;Сетунь;
Космополис;https://www.cian.ru/sale/flat/287805192/;Москва;sale;flat;1;3;1;10;4500000;;;Рассказовка;
Зоя Милакова;https://www.cian.ru/sale/flat/288011675/;Москва;sale;flat;2;8;-1;11.5;4500000;Преображенское;Электрозаводская;Электрозаводская;
ОГРК;https://www.cian.ru/sale/flat/274548734/;Москва;sale;flat;6;9;1;11.5;4592000;Очаково-Матвеевское;Аминьевское шоссе;Аминьевская;MySpace Аминьевская
ЦИТАДЕЛЬ;https://www.cian.ru/sale/flat/285774350/;Москва;sale;flat;-1;-1;-1;-1;4599000;Очаково-Матвеевское;Рябиновая;Аминьевская;
Этажи Москва;https://www.cian.ru/sale/flat/285500529/;Москва;sale;flat;2;9;1;11.2;4592000;Очаково-Матвеевское;Аминьевское шоссе;Аминьевская;MySpace Аминьевская
ФЛЭТИС;https://www.cian.ru/sale/flat/288300201/;Москва;sale;flat;1;3;-1;14.1;4550000;Головинский;Солнечногорский проезд;Селигерская;
НДВ;https://www.cian.ru/sale/flat/287083612/;Москва;sale;flat;1;3;-1;13.3;4639800;Головинский;Солнечногорский проезд;Коптево;
Полина Малинина;https://www.cian.ru/sale/flat/284731045/;Москва;sale;flat;1;6;-1;17.7;4600000;Черемушки;Херсонская;Зюзино;
Апарт Авеню;https://www.cian.ru/sale/flat/287771086/;Москва;sale;flat;4;5;-1;19.9;4676500;Измайлово;Верхняя Первомайская;Первомайская;
